Unnamed: 0,rating,sentiment,review,spearman,sympathy,unsympathy,correlation
17,8,0.601669848,보는내내 가슴이 숙연해진다..친일파들은 모두 척결해야 되지만 현 정권까지 뿌리밖혀 있다는 사실에 가슴이 미어진다.. ,0.28695207,693,45,0.198330152
18,9,0.994802833,진짜 재밌게 봤음ㅠ 아....다 보고 여운이 남아서..하....정말 오랜만에 너무 잘봤음 ,0.207455958,675,52,0.094802833
20,10,0.959693074,보고나서 쉽게 자리 뜨기가 힘들다...가슴이 먹먹 ,0.737864787,540,57,0.040306926
21,10,0.541564941,믿고봐라 최동훈이니까 ,0.184732846,575,121,0.458435059
23,10,0.98425734,시사회로 봤는데 재미와 의미를 모두 잡은 영화입니다!! 한두번 더 봐도 좋겠단 생각이 들었습니다^^ ,0.399411036,480,77,0.01574266
24,10,0.059937954,오랫만에 볼 한국 영화가 생겼다. 지루할 틈이 없었다 ,0.256449278,463,63,0.940062046
26,10,0.90198791,시사회다녀왔어요생각보다 무거운느낌이라 더좋았어요~하정우멋있어... ,0.774596669,332,42,0.09801209
27,10,0.661518216,이번달에 본영화중 최고다.기대한만큼 더실망하거나 그럴줄알았는데전혀 그런거없이 배우들의 뛰어난연기려과탄탄한스토리 기대이상이다. ,0.377964473,309,32,0.338481784
29,10,0.96621424,시사회 보고 왔는데.. 진짜 꼭 봐야할 영화  보고 나니 가슴이 찡한 영화 ,0.12,263,63,0.03378576
30,10,0.998752832,시사회 때 보고 한번 더 봤습니다. 감독님 정말 대단하신 것 같습니다!! 억지 감동이 아닌 진짜 묵직한 감동이 있는 영화입니다!! ,-0.163038222,222,36,0.001247168
31,10,0.998494029,정말재밌네요 전지현씨의 연기최곱니다 다가진 여자네요ㅠㅠ 임신축하드려요~ 하정우씨 진짜 멋있어요♡ ,0.194325083,196,22,0.001505971
32,10,0.870694041,시사회보고 온 친구가 재밌다고 하길래 이미 예매해찌여 ㅋㅋ ,0.290129427,246,73,0.129305959
33,9,0.322873652,일본 잔제를아직도 청산하지 못한 대한민국  암살 영화관람후 증오심  더폭발 함니다   추천 ,0.155829964,190,19,0.577126348
34,10,0.17574355,누군가 놈놈놈과 도둑들을 섞은거 같다고 했지만 전혀 그런느낌도 없었고 예고편은 정말 재미없게 만들어놓고 영화는 재미있는거 같다 여성들은 하정우에 매력에서 헤메일듯 내여친도 갑자기 하정우 빠가 되었다 ㅡㅡ ,0.037062466,195,24,0.82425645
35,10,0.55165118,전지현 하정우 이정재 조진웅 걍 다 멋있어요 ㅎ광복 70주년 맞이해서 뜻깊은 영화인것같구요일본에서 꼭 개봉했으면 좋겠네요같이 역사 공부 좀 하게 ㅎ ,-0.02919371,165,13,0.44834882
36,10,0.941761792,처음부터 끝까지 최고였던 영화.. ,0,178,32,0.058238208
38,10,0.310712606,조조로 봄 가슴이 먹먹하고 전지현 하정우의 눈빛이 내내 잔상에 남는다 이런소재로 영화를 만든 최동훈감독 최고 라고생각하고 배우들 말할것도없다 ,-0.866025404,141,9,0.689287394
39,9,0.898605585,저는너무재밌엇어요 ㅜㅜ짱 ,0.412861412,162,34,0.001394415
40,9,0.976420283,긴장감과 이야기의 흐름이 잘이어진거같고 여운이많이남네요 ,0.258732116,171,44,0.076420283
41,10,0.472194254,닥치고 감상 다 닥치고 감상 ,0.51205164,158,33,0.527805746
42,9,0.706884503,이정재씨가 스타에서 진짜배우가 되었네요.신세계이후 주욱 지지하고 있어요 ,0.36466162,151,27,0.193115497
43,10,0.346162438,친일파들/알바들 또 평점 테러하네 ,0.303088607,161,38,0.653837562
44,10,0.455180287,여기에 별점테러하는 친일파 OO이있네역시 피는 못속이지 부끄러운줄 모르고 뻔뻔하고옛말에 뿌린만큼 돌아온다지 대대손손 불행하고 천벌받기를 염원한다 ,0.182574186,144,24,0.544819713
45,10,0.96219784,재밌게 잘 봤음 ㅋ 하와이 피스톨 ,0.424868634,138,20,0.03780216
46,10,0.505942941,최동훈은 우리를 실망시키지 않는구나 ,-0.113389342,134,22,0.494057059
48,10,0.994202495,진짜 최고ㅠㅠ 더욱 더 독립운동가분들에게 감사하게 되고 친일파는 척살하고 싶어지네요 ,0.215743956,106,2,0.005797505
49,10,0.08484906,이게 만점 아니면 도대체 뭐가 만점이냐 --;; ,0.481075435,118,20,0.91515094
50,10,0.895849109,너무 잘봤습니다연기자들 한분한분 다 빛낸 영화.한국인으로서 다시한번 애국심을 일으켜주네요.감사합니다. ,0.337099931,108,12,0.104150891
51,10,0.998800278,시간가는줄 모르고 봤어요  연기잘하는 배우들도 많이 나오고 영화자체가 볼거리가 많아요  영화가 유쾌하다가도 중간중간엔 울컥할만한 장면도 나오고 ㅠ.ㅠ  재밌게 봤어요 특히 하정우 존멋 무슨 역을해도 멋있음 믿고보는 하정우 ㅠ.ㅠ 하정우이즈뭔들..♥ ,0.412393049,101,11,0.001199722
52,10,0.565666199,전지현 너무 예쁘고 하정우 너무너무 멋잇음 ,0.508065698,98,10,0.434333801
53,10,0.598886847,세번봐도 괜찮은영화같아요독립운동 하신 모든분들께 감사하는 마음이 다시 한번 생기네요 매국노들 쓰레기 ,-0.017299977,99,15,0.401113153
55,8,0.585470915,하정우는 멋졌고 조진웅은 연기가 미쳤고 이정재는 비열한 역할이 정말 잘어울리더라  오달수는 언제나 하드캐리감초ㅋㅋ ,0.238100276,89,10,0.214529085
56,10,0.836630583,하정우 케릭터 4차원이라 살짝 놀람ㅋ나쁜놈인줄 알았더니 겁나 웃기고 겁나 멋짐ㅋ 여자들 난리나겠네 또 ㅡㅡ  이정재는 연기 최고의 경지에 오른듯...휴... 10점 그냥 줄수밖에 없는 영화 ,0.591312396,89,11,0.163369417
57,10,0.93871206,시사회에서 봤는데 재밌을거라 예상은 했지만 그보다 더 잼났음! 배우만 화려하면 어쩌나했는데 스토리도 탄탄했고 영화 끝나고나서 이런저런 생각이 많이 들면서 숙연해지고 먹먹해지고 분노도 생기고 반성도 하고.... ,0.01871203,95,17,0.06128794
58,10,0.793245673,아무 생각 없이 볼 수록 얻어가는게 많은 영화 재미는 기본 ,0.650443636,97,21,0.206754327
59,9,0.974931717,너무 재밌어요!! 기다린보람이 있네요 ,0.176013498,86,20,0.074931717
60,10,0.669602513,전지현 존예 하정우 짱입니다 ,0.417178529,69,5,0.330397487
61,10,0.608928978,액션이 엄청 스펙타킇하진 않지만  감정을 담은 액션씬들이 많아 맘이 울컥함. 단순 오락영화는 아님이 분명함 ,-0.01657331,79,16,0.391071022
62,9,0.96099335,나름재밌게봤네요..캐스팅이화려하니그것만으로도볼만하네요 ,0.488224721,82,19,0.06099335
63,8,0.897871792,가슴이왠지모르게먹먹해지네요 ,0.414039336,72,11,0.097871792
65,10,0.886790454,진심으로 볼만햇다 올해한국영화중엔 최고아닌가.. ,0.442216639,66,7,0.113209546
66,10,0.575393736,평론가 평점은  이제 없애는 게 어떨지?관람객의 수준이  그들을 앞선지 오래인데    ,0.217342823,73,15,0.424606264
68,10,0.866897821,친일파 .그의후손들의 재산몰수해  사회에환원하고싶다 ..  착하게살아온사람들만불쌍하다 .. 영화보고 마음이아팠다 .. ,0.136930639,63,7,0.133102179
69,10,0.384020537,전지현의 미모는 아주 좋아요 ,0.233435006,64,9,0.615979463
70,10,0.991293609,굿. 전지현 잘 이끌고갔음. 하정우캐릭 존멋. 이정재 진짜 나쁜놈처럼 잘꾸밈. 억지로 눈물빼고 이런거 없어서 더 좋고. 그래도 올해 한국영화 중엔 제일 재미있어서 만점 줌ㅋㅋ ,0.584788677,57,4,0.008706391
71,10,0.306073487,주조연은 물론이고 단역 캐릭터까지도 허투루 소비되지않는 쫀쫀한 연출력에 박수를 보냅니다. ,0.529511424,58,7,0.693926513
72,10,0.510624826,죽인다 전지현은 역시 전지현이다 대한민국 톱스타 아 전지현뿐만 아니라 하정우 오달수 이정재 조진웅 조승우 등등..다 다 ,0.424684197,57,7,0.489375174
73,9,0.722304106,별점9점만 남기고 갑니다.. 제가 평가할수 있는 영화가 아니네요.. ,0.321603308,51,11,0.177695894
74,10,0.990914106,올해본영화중 최고인거같아요하정우한테 사랑에빠진기분 ,0.866025404,53,13,0.009085894
75,7,0.787044406,오늘날 대한민국이  우리가 존재할 수 있는 이유#본격 하정우 입덕영화. 정말 매력적으로 나온다 ,0.336287257,50,13,0.087044406
77,10,0.984024465,진심 오바 하나도 안보태고 올해 본 영화중에 최고였음 ,0.517720183,44,9,0.015975535
79,10,0.994944811,최고!내 생애 최고의 영화하와이피스톨멋있음 ,0.687638838,48,13,0.005055189
80,9,0.875395358,중학생 딸과 함께 보았는데 적절한 역사적 사실을 잘 버무려놓아 재미있었습니다..배우들 넘 멋지고 특히 하정우씨 새롭게 보였어요..후반부 스토리가 좀 뻔한 느낌은 있었지만 간간히 유머 요소로 무게감도 적절하고 무튼 재미있었습니다. ,0.767193218,40,6,0.024604642
81,10,0.385111451,시사로 봤는데 대박! 시간가는줄몰랐음. 조조로 엄마랑 또 보기로함 ,0.015609764,56,22,0.614888549
82,10,0.989850938,배우  감독만으로도 기대되는데  독립군의 이야기라니. 잘 표현해주엇으면! 기대됨 ,-0.050574569,58,24,0.010149062
83,9,0.758499682,총기액션이폭발한다! ,0.359428001,62,28,0.141500318
84,7,0.556896865,박평식 평점은 6점에서  5점으로 왜 내렸을까.. 이제 눈치도 보는가.. ,0.447868161,46,13,0.143103135
85,10,0.686165333,염석진이 밀정이면 죽여라. 16년 전 임무 지금 수행합니다. ,0.324647324,33,1,0.313834667
86,10,0.558507144,배우 소개로 전지현 이정재 하정우 이 세명 나올때부터 난 이 영화에 압도 되었던 것 같았다 ,0.365605665,37,5,0.441492856
87,9,0.9865309,재미있음 먹먹하기도 하고 ㅠㅠ...여운이 남네 전지현은 역시나 예쁘다!ㅋ ,0.43777175,39,7,0.0865309
88,9,0.416557997,전지현씨 멋지게 나오네요 ,-0.866025404,31,2,0.483442003
89,9,0.935443878,천만 찍겠네  재밌음 ㄹㅇ ,0.529070232,35,6,0.035443878
90,10,0.993641496,전지현 멋있어요 ㅠㅠ영화도 정말 재밌고 몇번이나 다시봤어요 ,0.380397462,29,1,0.006358504
92,10,0.962608218,일제강점기의 우리민족의 아픔과 슬픔을 다시한번 생각하게하는 영화 ,0.866025404,26,0,0.037391782
93,10,0.132257462,최동훈감독의  인터뷰때문에 테라 당하겠네.이런영화는 천만 넘어야한다.홧팅.하정우짱짱 ,0.501485887,39,13,0.867742538
94,9,0.999751568,모르고 보면 정말 재밌게 보실겁니다. 전지현 너무 이쁘네요...하정우도 매력있고 이정재 연기좋고 재밌었어요 ,0.64978629,32,7,0.099751568
95,10,0.997189522,시간 가는줄 모르고 봤습니다전지현씨 연기 넘 잘 하고멋있었네요^^영화의 주인공들처럼 그시절 그분들 때문에지금 우리가 있다는 것에 감사 드립니다 ,0.359092423,36,11,0.002810478
96,10,0.939561605,전지현 이언니 세상 혼자사네요... 존예전지현 하정우 이정재 조진웅 오달수... 말이 필요없습니다 엔딩크레딧 올라갈때까지 먹먹하니 멍해지는 영화. 대한독립만세.. ,0.39748102,31,7,0.060438395
97,10,0.579563797,오랜만에 제대로 된 영화!를 만났습니다! 그리고 친일파 이놈들 끝까지 쫓아가서 죄값을 물어야하죠! 보고나서도 피가 끓는 이 감정 어쩔겨... ,0.209454673,36,12,0.420436203
98,10,0.951016426,개봉일에 봤네요.두시간 내내 심장 콩닥콩닥.잘 만들었어요.친일파가 아직도 판치는 세상에 다시한번더 생각케 하는 영화입니다.강추 ,0.381059259,28,5,0.048983574
99,10,0.976664424,긴 러닝타임이 지루하지 않게 흘러간 좋은 한국 영화입니다! ,0.045939086,31,8,0.023335576
100,10,0.825655699,최동훈 영화중 암살이 최고라고 생각한다. 후반부가 지루하네 어쩌네 하정우가 별로네 이런저런 평을 보았지만 전혀 지루하지 않았음.전지현은 역대 최고의 연기를 펼쳤고 하정우는 그저 멋지다!!! 오늘은 친구랑 보고 주말에 남편이랑 또 본다 ,-0.358270503,32,9,0.174344301
101,10,0.935443878,시사회 다녀왔는데 재밌음 ,0.612372436,33,10,0.064556122
102,10,0.993180394,시사회 보고 왔는데 정말 재미 있습니다. 강력 추천! ,0.866025404,41,18,0.006819606
103,8,0.751322865,다들 연기가 좋아서 영화가 길어도 몰입해서 봤네요 ,-0.43204938,23,1,0.048677135
105,9,0.983809471,친일파새리들ㅡㅡ재밌게 잘봤습니다. 하정우최고ㅠ ,0.230367678,29,7,0.083809471
106,10,0.994029045,감동적이고 오랜여운이 남을 영화다. 전지현 하정우 이정재와 그외 모든 배우들의 명품연기가 잘 어우러졌다 ,0.277998519,30,8,0.005970955
107,10,0.998498917,최고!! 최고!!! 진짜 한국영화중에 제일 재밌었음 ,-0.043582431,30,8,0.001501083
108,10,0.973305702,말이필요없네 하정우 너무 좋다 ,0.866025404,25,4,0.026694298
109,10,0.386442065,하정우에 의한   하정우를 위한   하와이 피스톨을 위한 ,-0.015446919,28,7,0.613557935
110,10,0.207278222,개잼! 2시간 반동안 지루할틈 없었음 ,-0.224899695,29,8,0.792721778
111,10,0.576658368,친일파도 다양한 친일파가 있었고독립운동을 하셨던 분들도 여러방면에서 노력하셨다.감사합니다. 정말 정말 감사합니다. ,0.390982187,34,13,0.423341632
112,7,0.61479032,드라마틱하게 연출되는 장면들이 보기 좋았습니다 ,-1,21,1,0.08520968
113,10,0.64239794,역시 전지현 하정우 믿고보는영화 ,-0.577350269,23,3,0.35760206
114,10,0.42071104,영화는 머리로 보는게 아니고 가슴으로 보는겁니다. 머리로 볼꺼면 수학문제를 풀지 영화를 왜 봅니까 ,0.248458353,24,4,0.57928896
115,10,0.791355133,우리가 한글이라는 우수한 글자와  한국어  그리고 이렇게 자유로운 삶은 살수잇게해준사람들을 기리며 이영화를 보고 쟁쟁한 배우들 덕분에 집중이 잘되어 10점 받아 마땅하며 하정우 이제 천만배우 해주자.... ,0.060368161,25,5,0.208644867
116,10,0.999408603,올해 최고의 영화 하정우 정말멋있음 전지현 너무 연기잘하고 모든배우가 연기력쩜 다시또보고싶네요 ,0.866025404,26,6,0.000591397
117,10,0.664073825,모든 배우들의 완벽한 연기에 한번 놀라고 하정우가 생각했던것보다 훨씬 더 잘생겼다는거에 한번 더 놀랐습니다.... ,0.707106781,26,6,0.335926175
118,10,0.132186472,이용철 평론가는 뭐가그리 띠꺼우신지.. ,0.574132795,36,16,0.867813528
120,9,0.249517232,전지현....멋지다....올해영화중에서는 제일 볼만했습니다. 나 알바아님. 요즘 한국영화 외국영화 너나할것없이 다 표값아까웠는데 적어도 표값 아깝지는 않아요!! ,0.613526473,21,3,0.650482768
121,9,0.991022229,흥행에 전지현님이 꼭 필요하긴 하네요^^잘봤습니다.역사를 다룬영화지만 무겁지않구 과하지 않은 오락영화네요 재밌습니다.대박나세요~ ,0.348005831,21,3,0.091022229
123,10,0.29895556,독립운동가들의 영화 많이 만들어주세요 ,0.410791918,17,0,0.70104444
124,10,0.8223598,다시봐도 너무 잼있다 정말 친일파후손이 적어도 정권은 잡지 못하게 하자 제발 ,0.783349452,18,1,0.1776402
125,7,0.277283221,즐거운 영화관람시간이었습니다. ,0.5,20,3,0.422716779
126,10,0.229522407,쩔잼.... 연평해전보다 ...오백배 낫다 ,0.580339703,21,4,0.770477593
127,10,0.306627512,이정재 클라스.. 전지현 클라스.. 하정우 클라스.. 오달수 머리... ,0.707106781,21,4,0.693372488
128,10,0.853679776,기대안하고봤는데 시간가는줄 모르고 봤다 ,0.561568887,21,4,0.146320224
130,10,0.942475438,재밌엉요ㅠㅠㅠ 한번 더볼고에요ㅠㅠ ,0.329398036,23,6,0.057524562
131,10,0.99666661,시사회에서 보고 왔습니다. 드라마를 담은 액션과  그들의 마음이 감동적이었어요. ,0.131982134,23,6,0.00333339
132,9,0.833464503,친일파는 한놈도 남기지 말고 전부 죽여야하는데 친일파들이 지도층에 있으니 하... ,0.299820495,16,0,0.066535497
133,10,0.005600274,시간내서 꼭 보세요.  절대 돈아까운 영화 아닙니다. ,0.288675135,21,5,0.994399726
134,10,0.672939599,믿고 봐야할 이유가 많아서 엄청나게 기대중. ,-0.156590018,21,5,0.327060401
136,10,0.966290176,김구의 말이 이해가 된다. 나에게 총알이 한 발 있다면 왜놈이 아니라 밀정을 죽이는데 사용하고 싶다는... 그리고 2명 죽이는데 독립에 도움이 되겠냐는 물음에 끝까지 싸우고 있노라고 알려줘야한다는 안옥균의 말도 마음을 울린다... ,0.829220191,17,2,0.033709824
137,10,0.975783229,솔직히 밀정보다 세배정도는 재밌다 ,0.475339842,17,2,0.024216771
138,10,0.408302426,정말 볼만한 영화가 탄생했다. 돈 내고 즐길만한 상업적 가치와 더불어   애국심에 대한 강요 없이 우리가 잊지 말아야 할 것을 짚어낸다. 이 시대의 고전이라 불릴만 하다. ,0.088584708,18,3,0.591697574
139,9,0.998951077,내가 좋아하는 하정우 너무 멋지고 이정재도 연키 잘하고 재미있게 봤습니다 ,0.478585768,19,4,0.098951077
140,9,0.921754003,진짜재밌음... 전지현짱이쁘구 멋지구.. 하정우ㅜㅜ ,0.269679945,22,7,0.021754003
141,10,0.693160057,단돈 100억에 뼈아픈 역사의 자존심을 팔아먹는 현재 대한민국의정부를 보면서 나라의 독립을 위해 목숨받쳐 희생하신 애국열사들은 어떤 심정일까 … 꼭 현재 대한민국을 살아가는 모든 사람들이봤으면 하고 보고난후에도 절대 후회없는 영화다… ,-0.25819889,14,0,0.306839943
142,10,0.664367676,하정우 ~~ 기대이상이예요 ,0.346894202,14,0,0.335632324
143,9,0.904523194,우리나라에  닥쳤던 역사를 다시 생각해보게 하는 영화 ,0.589622185,15,1,0.004523194
144,10,0.269695848,전문가 평점에 연연하지 마세요 전문가들은 작품성 + 개인취향으로 평가합니다 오락성이나 대중성은 거의 고려하지 않습니다 고로 영화의 재미와 전문가 평점은 거의 연관성이 없습니다 ,0.226206124,15,1,0.730304152
146,10,0.847293973,진심 핵재미짐...시간가는줄모르고봣음 ,0.40871018,18,4,0.152706027
147,10,0.332644939,하정우 완전멋있고 보는내내 긴장감쩔었음 라인업장난아님 ,0.278851442,20,6,0.667355061
148,9,0.900155187,캐스팅도 캐스팅이지만 배우들 연기력이 일단 탄탄했던것도 그렇고 독립과 관련된 영화들은 뭔가 항상 찡한 느낌이 있네요. 재밌게 봤습니다. ,0.974679434,20,6,0.000155187
149,10,0.441390872,평론가들은 왜 평가하는걸까..? 저렇게 할거면 인디가서 활동하든지. 특히 평식이 너!! ,0.435515164,25,11,0.558609128
150,10,0.846244991,마지막 법정신 염석진이 현재직업이 대한민국경찰이라는것이 더 소름돋는다 지금현재랑 다를바가없다 ,0.783546794,13,0,0.153755009
151,10,0.434821814,이래서 천만이였구나... ,0.207902225,13,0,0.565178186
152,10,0.868869901,대한민국 임시정부와 의열단의 존재를 좀 더 많은 이들에게 알려줬다는 것만으로 이 영화는 높이 평가받아야 한다.     청산하지 못한 친일의 잔재는 아직도 대한민국 에 깊숙히 남아있다.  염석진 같은 인간들의 후손이   사회 상위층에 자리잡고  있으니 ,0.535793996,13,0,0.131130099
153,10,0.704308331,나라의 독립을 위해 소중한 목숨을 바치신 분들 모두 정말 자랑스럽습니다. ,0.451866035,13,0,0.295691669
154,10,0.809354186,같은 시기에 개봉했던 베테랑보다 훨씬 재밌었음 ,0.489895174,14,1,0.190645814
155,9,0.988215089,극장에서 봤는데 다시 봐도 재밌네요ㅎ ,0.236708356,14,1,0.088215089
157,9,0.666401684,전지현 짱ㅋ~~~전체적으로무난 ,0,16,3,0.233598316
158,9,0.661301672, 우리 근현대사를 축약적으로 픽션속에 담은 감독과 적재적소에 주조연들의 군더더기 없는 연기로 대한민국 독립투사들의 헌신과 희생을 빛나게 하는 멋진 작품입니다~^^ ,0.191084744,17,4,0.238698328
161,10,0.99627924,너무 재미있다 ㅠ ㅠ 이거 3번 정주행 해서 봤지만 감동은 그대로 ㅠ ,0.471876237,12,0,0.00372076
162,10,0.999746799, 재밌음 재밌음 정말 재밌음 하정우 완전 좋아♥ ,-0.038575837,13,1,0.000253201
164,10,0.926564813,에스비에스 올만에 좋은일 했네추석내 제일 기억에 남는 ,-0.157908407,11,0,0.073435187
165,10,0.677397668,지금 이순간 이 나라를 있게 해준 분들께 감사 드리며친일파 아웃 / ,0.250598675,11,0,0.322602332
166,10,0.279473543,일본놈들 및 친일파 극혐... ,0.421137491,11,0,0.720526457
167,10,0.365989506,뭉클 합니다독립운동가 님들 감사합니다덕분에 편하게 삽니다 ,-0.136930639,11,0,0.634010494
168,10,0.741530716,너무 가슴이 미어지는 영화였어요고맙습니다.. ,0.537263409,11,0,0.258469284
169,10,0.969399154,재밌다 친일파 진짜 싫다 ,0.636238981,11,0,0.030600846
170,10,0.948224664,다시봐도 진짜 핵존잼!!!!한국영화중에 젤 좋아함 ,0.654653671,11,0,0.051775336
171,10,0.9398067,완젼재미있었음~~~ ,0.112612986,12,1,0.0601933
172,10,0.999145508,독립을 다룬 영화 중 최고의 영화ㅠㅠ다시봐도 최고임 ,0.574897377,12,1,0.000854492
173,10,0.04571107,반민특위에서 염선직 나이하고 직업말할때 재판끝나고 경찰 경례받을때 진짜 개한민국 개1쓰레기 나라가 맞다는걸 느꼈다 ,0.25819889,13,2,0.95428893
174,10,0.656979859,진짜 보는내내 숨죽이고 봤다..  후반부로  갈수록 나도 총들고 싸우는것처럼 엄청 비장하게 봤다.. 극장에서 상영할 당시 못봐서  기대하고 봤는데 기대보다 더 인상깊게 본 것같다 ,0.077151675,13,2,0.343020141
175,10,0.938157439,긴 상영시간이었는데 지루하지않고 재밌었어요 ,0.398526698,14,3,0.061842561
176,9,0.99181205,재밋어요!ㅎㅎ호ㅗㅎㅎ ,0.573722955,15,4,0.09181205
178,10,0.63787514,드디어 개봉! 오전시간으로 예매했는데  빨리 보고싶다! ,0.033343255,18,7,0.36212486
179,1,0.078231782,알바들 쩐다 ㄷㄷ 사실성떨어지고 개연성 떨어지는 3류 스토리 이좋은 배우들과 소재로 겨우 이따위로 영화찍는것도 능력이다 어휴 노답 알바들 좀 사라져라 ,0.777593186,28,17,0.021768218
180,1,0.179459512,이휴...이게 왜 재미있다는건니 이해안가네여 환불받고 싶네여. 뻔한 스토리 영화에...전지현씨 연기는 늘 같은 자리네여 허벅지만.기억나네여 ,0.454752057,29,18,0.079459512
181,1,0.096858144,친일파고 뭐고를 떠나서 영화가 너무 허접하다... ,0.255509591,29,18,0.003141856
182,1,0.049538463,뭐야 나만 별로였던가 ㅜㅜ ,0.498051973,36,25,0.050461537
184,10,0.360572785,암살 여운이 오래 갈것같네요 ..친일파는 숨죽이고 살아라 ,-0.647338875,10,0,0.639427215
185,10,0.257645369,한 순간도 긴장을 놓을 수 없었다. 독립운동을 하신 조상님들 너무 감사합니다 ,0.494897933,10,0,0.742354631
186,10,0.258547723,반민법...이정재 살아남는걸로끝났다면 0점주려했다법이물러터졌으니 대신나서야지 암그렇고말고 ,0.353288698,10,0,0.741452277
189,8,0.885973334,전지현이뻐부리고 연기좋고 ,0.367806179,11,1,0.085973334
191,10,0.999601424,재밌게 잘봤어요~반전도있고 유머도있고^^ ,0.441367415,11,1,0.000398576
192,10,0.52969873,하정우 진찌ㅏㄹ멋있다 ,0.435906805,11,1,0.47030127
193,10,0.407028317,본격 하정우 입덕영화 겁나 멋있어 ,0.522232968,11,1,0.592971683
194,10,0.96585536,하와이 피스톨은 내가 본 영화중에 최고의 캐릭터였다. ,0.392792202,12,2,0.03414464
195,9,0.691327691,암살쵝5 전지현쵝5 지루하지않고 재밌뚬 ,-0.298142397,15,5,0.208672309
196,1,0.199654371,암살 알바들 때문에정떨어진다.미션 임파서블에 평점 1점은 왜주고 다니는지...평점 읽다가 빡쳐서. 똑같이 해주러 옴 ,0.866025404,26,16,0.099654371
197,1,0.278879702,기대가 너무 컸나... ,0.748930862,26,16,0.178879702
198,1,0.71176374,기획부터 흥행을 염두에둔 안전한컨셉과 장치들 .. 하지만 높아진 관객의 수준을 따라오기엔 역부족 ,0.319850125,26,16,0.61176374
199,1,0.412144721,처음에는 볼만했으면 나중에 늘어지면서 지루함... ,0.654653671,26,16,0.312144721
200,1,0.191038996,한국영화 및 언플 수준.. 평점 낮추려고 1점. 영화자체는 7점 정도라고 생각합니다. ,0.832425571,26,16,0.091038996
201,1,0.79649061,예상했다만 역시 수준이하 ,0.503500012,27,17,0.69649061
202,1,0.576763272,평점이 너무높아요 ㅠㅠ ,0.654653671,27,17,0.476763272
203,1,0.275410056,7.5점 정도가 적당한듯...어디서 봄직한 예상할수 있는것들 다나옴 ,0.651518083,27,17,0.175410056
204,1,0.375841558,알바들 보소 ㅋㅋㅋ 뭐하는 짓이냐 ,0.631539844,27,17,0.275841558
205,1,0.418730408,이딴 OOO영화가 1라니 걍미션보자 얘들아 ,0.429575874,28,18,0.318730408
206,1,0.564954042,보고있으니 잠온다.... ,0.117169768,28,18,0.464954042
207,1,0.037780732,알바천국이네 쩝..영화4점짜린데 평점조작땜시1점ㅇ?ㅇㅋ ,-0.210818511,28,18,0.062219268
208,1,0.562671006,후하게 줘서 6점... 역시 내 감을 믿어야돼...한국영화는 역시 극장가서 보지 않는것이 진리것인가...내 만원 으으(기자 평론가들도 연분에 따라서 평점 잘주는고 하는게 있다는 것에 강한 촉이 온다) ,0.483369825,28,18,0.462671006
209,1,0.20372197,너무질질끈다 ... 역할도 도둑들이랑 똑같고 머잉 ,0.316227766,28,18,0.10372197
210,1,0.013214856,어지간해선 평점 안남기는데진짜 솔직히 너무재미없었다... ,0.5,28,18,0.086785144
