Unnamed: 0,rating,sentiment,review,spearman,sympathy,unsympathy,correlation
72,8,0.668114901,기대 이상으로 박진감 넘치는 전개에 지루할 틈 없이 본 영화. 남북이라는 다소 빤할 수 있는 소재라고 생각했는데  역시 현빈  류해진은 믿고보는 배우였다. 멋있네요. ,0.4,54,21,0.131885099
73,10,0.893982828,아주 재밌게 봤습니다 ㅎㅎㅎ지루하지 않아요 ,0.231643123,58,25,0.106017172
74,1,0.245132864,북한 냉혈한형사가 정신교육을 얼마나 철저히 받는데 4일만에 마음열고 조국포기하고 지폐쇠덩이 버리고 앉았어 유해진도 무슨 나때문에 동료들이 희생됬습니다 이거하나갖고 맘을열어 진짜이랬으면 벌써 통일됬을듯 너무 억지야 억지 ,0.786599989,59,26,0.145132864
75,1,0.20369947,왤케 빨아재끼는지 모르겠는데진짜 개노잼임.. ,0.866025404,68,35,0.10369947
76,1,0.480630219,알바들 평점으로 영화관객수 몰이하는거 그만하자 진짜 넘하네 지루해서 혼났네 에휴 cj에서배급하는건 평점이 다좋아 영화다 존노잼인데 ,0.706877925,68,35,0.380630219
77,10,0.643512905,영화배우 김주혁씨의 고인의 명복을 빕니다.... ,0.255607255,34,2,0.356487095
78,10,0.837461889,김주혁 ㅠㅠ 진짜 섹시하게 나오네...구탱이형의 다른 모습 잘봤어요 ..구탱이형의 연기를 못본다는게 너무 가슴이 아파요 ,0.601905525,36,4,0.162538111
79,10,0.96658957,가족들이랑 재밌게 보고 왔어요! 추천추천~! ,0.392792202,52,20,0.03341043
80,9,0.985642672,재밌었어용ㅎㅎ  유해진 윤아 웃기구 근데 코믹보다는 액션이많아요. 중간엔 맘졸이 면서 봤어요 재밌으니깐 보세용 ,-0.288675135,65,33,0.085642672
82,1,0.051420569,내용이너무뻔해서긴장감이없네요 ,1,65,34,0.048579431
83,1,0.036868691,딱 그냥 상업용 ㅇ영화  이런 영화 너무 많다. 그만좀 만들어라 ;; 7점 중반이 적당하니 1점ㅈㅁ ,0.419353283,96,65,0.063131309
84,10,0.894733787,주혁 오빠 당신의 악역 연기에 감탄하였습니다. 적과의 동침과 공조 잘 봤습니다. 이제 다시 볼 수 없다니... 너무 보고 싶습니다. 이제 편히 쉬시고 평생 잊지 않을게요 ,0.7041658,34,4,0.105266213
85,1,0.027943999,유치했어요 현빈 잘생긴 거 빼고 별로 ,0.428108732,64,34,0.072056001
86,1,0.128993243,8.6 평점은 높은것 같습니다. 보정하기 위해 1점 투척 ,1,74,44,0.028993243
87,1,0.148723155,자꾸 이런영화만드니 북한과 친구인줄 알지 ,0.596314602,83,53,0.048723155
88,1,0.002783924,600만이라는 숫자는 남녀가 밥먹고 바로 모텔가기 뭐하니까 나온 숫자인듯하다 최악이다 ,0.62122474,95,65,0.097216076
89,1,0.463112801,정말 간만에 본 3류 쓰레2기 영화였다엉성하고 많이본 스토리 재탕에 음악까지 왜이리 촌스러운지 보는 내내 하품만..알바들에게 낚인게 죄지 러닝타임중 10분은 차에서 농담따먹기 집구석에서 30분 수다..참 편허게 찍죠잉 도깨비 한회보다 못한 쓰레2기다 ,0.559536923,54,25,0.363112801
90,1,0.014396161,영화보다가 세번이나 나갈뻔했음... 유해진 김주혁 현빈어찌이런 ×레기를 만들다니 ,0.494166211,62,33,0.085603839
91,1,0.20100534,표절영화가 다시는 수면위에 드러나서는 안된다 ,0.54217191,69,40,0.10100534
92,1,0.5906443,현빈빨의 영화.... ,0.105432564,36,9,0.4906443
93,8,0.994876206,재밌어요~~역시 유해진이란 말이  절로 나옴~~캡짱 멋져분 현빈~~ ,-0.210818511,45,18,0.194876206
94,9,0.552460313,현빈이 너무잘생겻고 이제 현빈을 좋아할것이에용 ,0.078309423,48,21,0.347539687
95,1,0.002083391,재미없고 뻔한 스토리며 하여튼 별로에요오 ㅋ ,0.797863424,49,22,0.097916609
96,1,0.019555211,재미없던데...김주혁 혼자 연기하는 줄... ,0.896421457,70,43,0.080444789
97,9,0.991519451,주연들의 연기가 정말 예술입니다~ 재밌게 잘봤습니다 ,0.400891863,46,20,0.091519451
98,10,0.941265464,너무너무너무너무너무너무재밋당 ,-0.40824829,51,25,0.058734536
99,9,0.296616018,현빈 너무 멋있고 그와중에 유해진도 잘생겨 보임 ,0.778311782,38,13,0.603383982
100,10,0.716718256,굿굿짱재미진다느으응으응으응ㅇ ,-0.894427191,39,14,0.283281744
101,9,0.765421391,흐름도 좋지만 액션볼거리가 흥미로웠습니다. ,0.8,42,17,0.134578609
102,1,0.455155969,전형적인 90년대 스토리와 예상되는 전개...500만의 이유를 모르겠음...시간가는줄 알고 봄... 진짜 따분함.... ,0.443910149,46,21,0.355155969
103,1,0.034579605,CJ 감성영화 JK필름 제발... ㅡㅡ ,0.458202771,51,26,0.065420395
104,9,0.676167786,영화는 역시 재미는있는데 좀아쉬운면도있네요 ,1,58,33,0.223832214
105,9,0.913680911,현빈과 유해진의 케미가 꿀잼^^ ,0,37,13,0.013680911
106,1,0.001999766,어떻게 이런 영화가 1위일 수 있는지 궁금함. 너무 최악이라 다들 할 말이 없어서 평점을 안 다는 거라고 생각함. ,0.866025404,40,16,0.098000234
107,1,0.015002251,9점대라고 하기엔 너무 부족한 영화.. 고증은 씹어 먹은건 둘째 치고 스토리가 너무 허술하다 그냥 상업용 영화.돈벌이 그이상 이하도 아님 ,0.726722093,41,17,0.084997749
108,1,0.158370823,크 OO노잼 쓰레기 영화가 당당히 예매율 1위하는 클라스 보소 ^^ 평점엔 알바 천국이 따로 없고 ㅋㅋㅋㅋ 일본 영화계는 오타쿠들이 점령하고 한국 영화계는 CJ  롯데가 점령하네 ^^ ,0.289889585,42,18,0.058370823
109,1,0.181123555,와 평점봐라.. 내 여친은 옆에서 자던데 ㅋㅋㅋ 10년전에 개봉했으면 흥행했을수도 있었을듯 스토리가 너무 진부하고 옛스럽습니다. ,0.66364062,43,19,0.081123555
110,1,0.660406947,한국영화의 발전을 위해서는 이런 영화는 더이상 만들지 않기를 바란다. 몇달전에 본것같은 내용들  뻔한 웃음코드  눈물짜내기 식의 한국감성 영화는 이제 지겹다. 이런 영화보다는 보고 또 볼만한 영화를 보고싶다 ,0.342458745,33,10,0.560406947
111,1,0.113340199,댓글 알바 너무 심하네요. 현빈씨와 김주혁씨의 연기가 아까울 만큼 시나리오 거지 같네요. 그리고 유해진씨의 코믹한 연기를 기대했지  찌질한 연기를 기대한 게 아니었습니다. 실망이네요. 이 영화가 1위라니. ,0.866025404,37,14,0.013340199
112,10,0.366232157,현빈 별로였는데 겁나 멋있네요.유해진씨 연기는 두말할필요없구요.시간 가는줄 모르고 재밌게봤어요. ,0.353499676,40,17,0.633767843
113,10,0.593729138,삼가 고인의 명복을 빕니다. ,0.654653671,23,1,0.406270862
114,10,0.516525745,이제 치고 올라 가려고 상까지 받았는데 이게 무슨일이래 ㅠㅠ 형님 잊지않을께요 ㅠ ,0.189466187,25,3,0.483474255
115,1,0.522405565,해진씨 한테는 미안한 얘기지만 이딴 영화가 600만 이라는건 정말 심심한 사람들이 많다는거. ,0.430551724,29,7,0.422405565
116,10,0.965086937,어떻게보면 조금 진부한 전개의 스토리를 현빈의 담담하면서도 깊이있는 눈빛+액션연기와 유해진의 코믹연기의 조합이 영화의 몰입도를 살리고 지루하지않게 해주었습니다 보는내내 현빈님 너무 멋있었어요! ,0.666885929,29,7,0.034913063
117,8,0.998299599,현빈 넘 멋있어^^~ 믿고보는 유해진 연기에 푹빠졌다.코믹도 액션연기도 넘 좋고 영화대박나길~~ ,-0.547813113,33,11,0.198299599
118,9,0.999872208,재미있게  잘봤네요 현빈 넘 멋있고요 유해진 연기도 좋았어요~ ,0.948683298,38,16,0.099872208
119,1,0.015343606,전형적인 꼬레아 시간낭비돈낭비 영화 ,0.440665872,44,22,0.084656394
121,1,0.015404552,OOO 말 세번 반복하기도 아깝다. 돈노린 짜집기 상업영화. 의미없는 장편 찌라시. 아마도 닭년이나 찍찍이 투자받고 프로파갠다 목적으로 만들었을 듯. 역겹다. 볼거리로서의 집중력도 관객의 몫. 겨우 힘을 짜내서 일하는 영화인들이 보일지경 ,0.301821651,31,10,0.084595448
122,10,0.808642864,처음부터 끝까지 재밌게 봤네요.. 강추 ,0.642416074,32,11,0.191357136
123,1,0.494264603,알바 짱난다...초딩들은 재밌을듯 ,0.101360607,33,12,0.394264603
124,1,0.00050658,절대 보지 마세요알바들에게 완전 낚임... 내용 하나도 없는 쓰레기 영화시간  돈 버리고 싶은 사람만 보세요공짜로 보여줘도 안 본다 ,0.95364593,36,15,0.09949342
125,1,0.033026367,평점높아서 봤더니 재미없어서 토나오는 줄 ,0.33973927,39,18,0.066973633
126,1,0.93724525,솔직히 지금인기는 거품많은거같네요.보면서 실망많이했습니다.크게웃기지도 구성이탄탄하지도 않은 한국식 코믹액션영화정도네요.같이본20대여성은 재밌었다고하던데 저한텐 가볍게 보기에도 아쉬움이 많은 영화였습니다유해진씨 정말 좋아하는배우인데 아쉽네요 ,0.866025404,39,18,0.83724525
127,10,0.555212021,이제 다시는 볼수없는 구탱이형 잘가십시오 ,0.367178153,26,6,0.444787979
129,10,0.345181942,공조에서 현빈  유해진은 안 보이고 김주혁님 밖에 안 보였는데... 더 이상 스크린에서 김주혁님의 모습을 볼 수 없다는게 정말 슬픕니다.. 하늘에서는 부디 푹 쉬시길... ,0.348624653,30,10,0.654818058
130,10,0.765845835,현빈 유해진 김주혁 모두 연기를 잘했어요. ,0.264037044,30,10,0.234154165
131,1,0.457261235,수갑차고 조수석부터 앉는거 보고 영화관 나옴 ,0.067074774,32,12,0.357261235
132,1,0.534434736,공조 이후로 네이버 평점 죽어도 안 믿는다. 평점에 현빈 오빠 잘생겼단 말로 도배되어 있을 때 알아차렸어야했다. 최근 본 영화 중 가장 OO같은 결말이었다. ,0.866025404,34,14,0.434434736
133,1,0.076913983,이딴영화가 600만이라니ㅋ 요즘 어지간히 볼게 없나보다 ,0.523397368,35,15,0.023086017
134,10,0.270007491,벌써부터 김주혁씨가 그립네요...당신을 기억할게요ㅜㅜ ,-0.353553391,20,1,0.729992509
135,7,0.524445355,윤아 진짜 웃겼음 ㅋㅋㅋ ,0.499492573,21,2,0.175554645
136,1,0.124735743,이게 600만인거에 충격먹음 우리나라 사람들 여가거리가 이렇게도없나요??? ,0.711803201,26,7,0.024735743
137,1,0.007336468,돈 아깝다 -_- 영화 수준이 어째 가면갈수록 이모냥인지 ,0.538321118,27,8,0.092663532
138,1,0.372588575,10점만점에 4.63과 6.67.... ....평론가 평점  전자가 공조 후자가 더킹. 공조가 더킹을 제치다니? 우리나라 수준 알 만하네ㅎㅎ 더킹 보고 공조 봤는데 진심 별로.5-6점 정도인데 과대평가 되어있어서 1점 준다 ,0.549444421,27,8,0.272588575
139,10,0.474527806,공조... 볼게없어봤는데 재밌었다    재밌었다는 평에 비공테러 가하는건 알바인가  경쟁작 배우 팬덤인가. 그러지말지...  배우들 연기가 좋음 ,0.161807967,28,9,0.525472194
140,1,0.36843729,별점 잘 안남기는데 왠만하면 ,0.827597339,30,11,0.26843729
141,1,0.005787134,최악이네 전개는 개연성 떨어지고 액션 세트는 70년대 007 수준이네 한심하다. 이런 영화가 1위나 하고 있고...한숨이 나온다 ,0.774596669,31,12,0.094212866
142,1,0.068939477,별로였음 유치하고 더킹이 더 나음 ,0.288467075,41,22,0.031060523
143,10,0.386003196,차기성... 김주혁씨 돌아와주세요.. 며칠 전만해도 멀쩡하시던분이 너무 갑작스레.. 명복을빕니다 ,0.122988009,19,1,0.613996804
144,10,0.985158563,김주혁님 연기 진짜 최고였습니다ㅠㅠ ,0.137662098,19,1,0.014841437
145,10,0.953830957,고 김주혁님. 당신의 연기를 더 이상 볼 수 없다고 생각하니 마음이 너무나 아픕니다. 그동안의 연기에 박수를 보내고 싶습니다. 부디 그곳에선 편안한 안식만 있기를 바랍니다.삼가 고인의 명복을 빕니다. ,0.670820393,20,2,0.046169043
148,10,0.684031606,정말 믿기지가 않습니다. 하늘에서 편히 쉬시길. ,0.394548852,20,2,0.315968394
149,1,0.260268062,현빈 팬이나 좋아할만한 현빈팬울 위한 영ㅎ후 ,0.707106781,24,6,0.160268062
150,1,0.03743881,아‥정말 아무것도 남을게 없는 여운많이 아쉽네요동행인도 별로라고 하네요집에서 보면 될듯요 ,0.866025404,24,6,0.06256119
151,1,0.014150709,현빈의 멋진 액션으로도 살리지 못한 얼토당토 않는 스토리.내용도 없는데 시간은 왜이리 긴지 중간에 나가고 싶은걸 꾹참았다 ,0.326369235,25,7,0.085849291
152,1,0.481323481,70년대 싸구려  액션영화  진부하고 현실성부족  북한미화  차라리 현재 우병우사태와맞물려 검사비리 파헤치는 더킹이 훨씬꿀잼 ,0.313270788,26,8,0.381323481
153,1,0.191376597,알바 너무 심한것 같아요....개연성부족에 억지스러움 투성이네요ㅡㅡㅋ관객들 수준을 너무 과소평가했어요. ,0.894427191,26,8,0.091376597
154,1,0.48459366,처음으로 별점에 속고 댓글알바가 실제로 있다는걸 깨닫게해준 영화. 집중도 안되고  엔딩도 허술.  비슷한 느낌의 의형제가 훨씬더 정교하고 재밌다. ,0.409155298,28,10,0.38459366
155,1,0.019059449,레드히트 표절한것도 모자라 재미도 없다 ,0.318727629,64,46,0.080940551
156,10,0.964702725,주혁이형 최고입니다. ,0.790569415,17,0,0.035297275
157,10,0.608680487,고인의 명복을 빕니다... ,0.632455532,17,0,0.391319513
158,1,0.075046003,현빈은 멋있었는데 그거빼고 남는게 없다. ,0.840365807,19,2,0.024953997
159,1,0.740516067,평점왜이렇게높은지 이해가안감~ 6.5에서 7정도 사이임~ 처음부터그냥소재자체가 B급영화임 ,0.689910573,23,6,0.640516067
160,1,0.666023493,앞부분은 유해진스러운 재밌는 요소들땜에 웃긴 했지만 정말 뻔한 영화.현빈 액션이 멋있긴 했지만 이 또한 그냥 뻔한 액션.그냥 킬링타임용으로 웃고 편하게 볼 수 있어 흥행은 이해되지만 평점은 정말 이해 안되네 ,0.384014416,23,6,0.566023493
161,1,0.002073288,진짜재미없네 젠장 ㅜㅜ 이것도 영화라고 쩝 ,0.707106781,25,8,0.097926712
162,1,0.148011237,북괴뢰군이 주인공?   연평도무차별포격받은거 다 잊었냐 ,0.878310066,26,9,0.048011237
163,1,0.109458596,개노잼인데 포장하느라 수고한다 알바들아  ㅋㅋㅋㅋ ,0.564161815,26,9,0.009458596
164,1,4.95E-05,아오 아까운 내 돈 이딴  우뢰매급 쓰레기 영화 돈 주고 보지마세요 ,0.558036383,27,10,0.099950453
165,10,0.997255445,유쾌하고 재밌었음~ 설날에 연인 가족들끼리 보기 딱인듯! ㅋㅋㅋㅋ의외로 윤아가 너무 재밌었어 놀랬음ㅋㅋㅋ 빵빵터짐 ,0.707106781,28,11,0.002744555
166,1,0.808517218,너무재밌어서1점줍니다! ,0.665334731,35,18,0.708517218
167,10,0.987905502,다시보니 김주혁씨의 표정이며 연기가  너무 새로워보이네요. 또한 현빈과 유해진씨의 연기도 너무 좋습니다. ,0.60318214,16,0,0.012094498
168,10,0.967719376,ㅋㅋ기대 안했는데 재밌네요 액션신 굿! ,0.4,21,5,0.032280624
169,10,0.563223064,멋진영화입니다. 왜 현빈현빈하는지 알겠네요. ,0.085823285,24,8,0.436776936
170,1,0.143715709,왠만해서 글안쓰는데.. 영화보는 내내 '이건 설날에 TV에서 방영해도 볼까?' 라는 생각까지 들었으니..할말 다한듯. ,0.894427191,25,9,0.043715709
171,1,0.664196253,댓글알바들은 짧게 쓰는게특징. 88년작 <레드히트>본사람이면 더이상 이영화에대해 말안해도 알듯.거기에 억지웃음  짜집기  액션만을위한 말도안되는 스토리  전형적인유치한영화..이런영화를 봐주니 한국영화발전이없는거지.스크린쿼터땜에 이딴영화흥행~ 슬프다 ,0.878310066,26,10,0.564196253
172,1,0.006126225,개연성 없고 장면 장면 짜깁기된 영화.시간이 아깝다. ,0.734236041,26,10,0.093873775
173,1,0.317420185,뇌가 있음 이게 재밌을 수가 있나? ,0.585369407,28,12,0.217420185
175,8,0.764173269,역시 cj는 대세의 흐름을 읽는 정치적 감각이 있네 ㅋㅋ 올겨울 정우성 조인성 대 현빈의 승자는 현빈이다. ,0.484821826,30,14,0.035826731
176,1,0.212267488,현빈을 좋아하면 보고 아니면 돈이 아까워요! 영화는 정말 못 많든 영화입니다! ,0.464152646,39,23,0.112267488
177,1,0.31044367,알밥들에게 낚여서 본건 그렇다치고 북한 미화까지 하네. 정신나갓냐 ,0.172375342,65,49,0.21044367
178,1,0.603444278,영화 중간에 여자친구와 눈이 마주쳤다. 그리곤 속으로 서로 생각했겠지. 니가 골랐잖아 이 영화!!! 쒯!!!! ,1,19,4,0.503444278
179,10,0.998053789,너무 재미있어요웃다가 진지하고 유해진님이랑 현빈님 케미 넘 좋아요 ,0.793293401,19,4,0.001946211
180,1,0.188247651,10점 만점 기준 스토리 1점 (억지스러운 전개  뻔한 결말  지겨운 한국형 신파극  말로만 특수부대인 적들)  액션 5점 (다대일 구도에서 싸움하는데도 여전히 뒤에서 기다려주는 착한 적들  맞아도 충격없이 싸우는 주인공). 거의 현빈판 아저씨. ,0.661767343,20,5,0.088247651
181,1,0.145441264,요즘 이렇게 영화성 없이 오로지 '배우빨'영화들이 흥행하니 ... 하... 안타깝다 한국영화의 질이 점점 후퇴하고 있다... ,0.648764604,20,5,0.045441264
182,1,0.035271257,스토리는 많이 부실...배우들 연기나 액션은 볼만했으나 영화자체는 별로인데 반응이 좋아서 당황스럽네요;; 시기를잘탄영화인듯..댓글알바가진짜존재하긴하나봄 ,0.409596885,20,5,0.064728743
183,1,0.158706903,볼가치가없다.ㅓㅏㅗㅕ ,0.518296153,23,8,0.058706903
184,1,0.2161991,시작은 기대감이 높았는데  스토리 넘 지루함. 마스터도 그러더만  요즘 왜 이럼? 평점8점 넘으면 기본은 했는데  예전 6 7점대 영화들이 8점 이상받고 있으니...  ,0.573165231,23,8,0.1161991
